gene	repli-seq
NAB1	78.5578
NAB2	80.1561
NABP1	71.079
NABP2	79.8632
NACA	78.3554
NACA2	63.8089
NACC1	79.9737
NACC2	72.6792
NADK	79.1623
NADK2	45.4599
NADSYN1	61.9575
NAE1	75.9362
NAF1	34.4784
NAGA	79.7451
NAGLU	79.3635
NAGPA	68.2655
NAIF1	80.7527
NALCN	17.8108
NAMPT	73.563
NANOG	61.4973
NANOS1	79.1504
NANP	61.3477
NANS	77.3647
NAP1L1	61.9348
NAP1L3	9.79559
NAP1L4	64.7518
NAP1L5	56.0324
NAPA	73.722
NAPB	45.8544
NAPEPLD	68.5066
NAPG	63.0116
NAPSA	74.8352
NARF	79.8762
NARFL	79.565
NARS	62.7261
NARS2	66.4319
NASP	80.2337
NAT1	39.2685
NAT10	76.1167
NAT14	72.7066
NAT6	78.9967
NAT8L	75.6289
NAT9	74.7891
NAV1	68.797
NAV2	66.9128
NBAS	53.3175
NBEA	32.5726
NBEAL1	77.0294
NBEAL2	78.1993
NBL1	76.1748
NBN	64.7195
NBPF12	50.7974
NBPF3	68.967
NBR1	76.7731
NCALD	77.1971
NCAPD2	78.6584
NCAPD3	46.5547
NCAPG	49.5257
NCAPG2	59.524
NCAPH	77.6909
NCAPH2	81.3449
NCBP1	72.2195
NCBP2	79.3058
NCDN	75.819
NCEH1	72.1544
NCF2	77.1296
NCF4	73.8867
NCK1	65.8654
NCK2	53.8455
NCKAP1L	75.3171
NCKAP5L	78.1811
NCKIPSD	81.3873
NCL	80.0184
NCLN	77.0414
NCOA1	77.0528
NCOA2	68.0956
NCOA3	76.0738
NCOA4	54.9002
NCOA5	75.5709
NCOA6	75.5873
NCOA7	66.5336
NCOR1	71.2595
NCR1	66.444
NCR2	67.5743
NCR3	75.9528
NCS1	76.2502
NCSTN	79.2198
NDC1	72.7212
NDC80	75.6046
NDE1	73.8496
NDEL1	73.8698
NDFIP1	61.3744
NDFIP2	59.275
NDOR1	79.641
NDRG1	51.7202
NDRG2	71.4902
NDRG3	79.3148
NDRG4	59.2436
NDST1	78.2913
NDST2	79.0738
NDUFA1	61.7033
NDUFA10	44.2648
NDUFA11	71.4419
NDUFA12	75.8773
NDUFA13	77.8329
NDUFA2	72.2615
NDUFA3	64.268
NDUFA4	44.2483
NDUFA4L2	77.9847
NDUFA5	41.3579
NDUFA6	79.7266
NDUFA7	80.2619
NDUFA8	55.6804
NDUFA9	65.4571
NDUFAB1	75.8873
NDUFAF1	77.9352
NDUFAF2	57.778
NDUFAF3	76.6825
NDUFAF4	54.4547
NDUFAF5	65.4104
NDUFAF6	77.5094
NDUFAF7	75.4627
NDUFB1	69.5373
NDUFB10	80.2146
NDUFB11	58.3567
NDUFB2	60.6457
NDUFB3	75.9966
NDUFB4	51.7942
NDUFB5	70.105
NDUFB6	56.8018
NDUFB7	79.6444
NDUFB8	70.4307
NDUFB9	73.4178
NDUFC1	65.6471
NDUFC2	75.3555
NDUFC2-KCTD14	75.3555
NDUFS1	65.021
NDUFS2	77.5014
NDUFS3	80.6726
NDUFS4	41.8396
NDUFS5	78.1283
NDUFS6	62.1646
NDUFS7	81.9193
NDUFS8	79.6719
NDUFV1	78.4936
NDUFV2	77.1133
NDUFV3	77.3118
NEBL	50.8757
NECAB2	61.324
NECAB3	79.5707
NECAP1	68.9208
NECAP2	78.1849
NEDD1	59.5463
NEDD4	55.9648
NEDD4L	67.034
NEDD8	77.9456
NEDD8-MDP1	77.9456
NEDD9	76.3788
NEFM	28.9088
NEGR1	10.8078
NEIL1	79.6992
NEIL2	76.0674
NEIL3	32.184
NEK1	67.9597
NEK10	44.818
NEK11	64.5473
NEK2	76.257
NEK3	55.081
NEK4	79.04
NEK6	80.1425
NEK7	55.3229
NEK8	81.8612
NEK9	79.1226
NELFA	76.039
NELFB	79.4848
NELFCD	73.757
NELFE	78.211
NEMF	79.8236
NENF	76.951
NEO1	48.9772
NET1	59.7659
NETO1	16.0763
NETO2	71.6553
NEU1	80.0919
NEU3	70.9066
NEURL2	77.153
NEURL4	81.0839
NEUROD2	80.1879
NEUROG2	71.5057
NEUROG3	66.7543
NF1	77.9655
NF2	77.1875
NFAM1	78.7547
NFASC	67.0962
NFAT5	79.0849
NFATC1	51.3394
NFATC2	57.6804
NFATC2IP	76.5763
NFATC3	76.8913
NFATC4	78.4927
NFE2	77.9975
NFE2L1	79.6077
NFE2L2	75.3466
NFE2L3	70.677
NFIA	34.1626
NFIB	34.0499
NFIC	73.804
NFIL3	53.9854
NFIX	77.1106
NFKB1	73.48
NFKB2	79.7864
NFKBIA	80.8303
NFKBIB	77.5909
NFKBID	79.4651
NFKBIE	76.9187
NFKBIL1	76.233
NFKBIZ	76.4305
NFS1	75.8245
NFU1	76.1172
NFX1	77.4109
NFXL1	69.3602
NFYA	59.9338
NFYB	74.1731
NFYC	71.4803
NGDN	68.4541
NGEF	74.4136
NGFR	78.409
NGLY1	52.7614
NGRN	78.2039
NHEJ1	76.6311
NHLH1	79.0116
NHLRC2	68.4491
NHLRC3	40.6315
NHLRC4	78.3789
NHP2	67.7365
NHSL1	61.5095
NICN1	77.7183
NID1	74.6748
NID2	65.1253
NIF3L1	76.1911
NIFK	74.769
NIM1K	72.0067
NIN	75.8961
NINJ1	75.3209
NINJ2	77.7573
NIP7	77.8277
NIPA1	74.4691
NIPA2	74.0774
NIPAL2	69.1261
NIPAL3	74.6657
NIPAL4	76.1188
NIPBL	62.9214
NIPSNAP1	77.3803
NIPSNAP3A	43.3391
NIPSNAP3B	44.0931
NISCH	80.9971
NIT1	78.8633
NIT2	69.1703
NKAIN2	12.3403
NKAP	58.2006
NKD1	76.1545
NKG7	71.0183
NKIRAS1	72.6667
NKIRAS2	80.9317
NKRF	65.8896
NKTR	65.9941
NKX1-1	68.2866
NKX1-2	72.2417
NKX2-1	33.3245
NKX2-2	48.1665
NKX2-3	68.2143
NKX2-4	52.6735
NKX2-5	72.4388
NKX2-6	51.7294
NKX2-8	30.5185
NKX3-1	53.4759
NKX3-2	41.5646
NKX6-1	22.1003
NKX6-2	47.5142
NKX6-3	70.9103
NLE1	68.4676
NLGN4X	16.7441
NLK	66.3004
NLN	70.2045
NLRC3	74.6367
NLRC5	78.3466
NLRP1	70.4505
NLRP11	62.9597
NLRP3	50.6838
NLRP4	62.9597
NLRP7	65.9637
NLRX1	78.0906
NMB	79.5386
NMD3	43.4589
NME1	72.4187
NME1-NME2	72.4187
NME2	72.1295
NME3	74.8697
NME4	79.62
NME5	73.2535
NME6	79.6955
NME7	67.2366
NMI	60.3187
NMNAT1	79.3637
NMNAT2	73.4844
NMNAT3	31.2761
NMRAL1	77.8242
NMRK1	53.4099
NMT1	76.8129
NMT2	63.3474
NNT	70.9102
NOB1	80.3832
NOBOX	48.6195
NOC2L	76.2256
NOC3L	63.1422
NOC4L	65.9021
NOD1	74.1639
NOD2	75.9922
NOL10	68.7656
NOL11	80.0427
NOL12	77.4698
NOL3	80.6174
NOL6	71.9459
NOL7	74.8717
NOL8	66.0847
NOL9	78.6359
NOLC1	80.5862
NOM1	70.5143
NOMO3	67.3808
NONO	46.6506
NOP10	74.3635
NOP14	79.2021
NOP16	72.1638
NOP2	77.6765
NOP56	65.0043
NOP58	76.0326
NOP9	77.9374
NOS1AP	71.4822
NOSIP	81.5526
NOTCH1	78.225
NOTCH2	62.8735
NOTCH2NL	67.6594
NOTCH4	73.5983
NOTO	64.1524
NOTUM	81.3066
NOV	35.2054
NOVA1	5.63639
NOXA1	78.2553
NOXO1	80.0116
NPAS2	40.3497
NPAT	67.088
NPB	82.0655
NPC1	77.8035
NPC1L1	78.6701
NPC2	67.281
NPDC1	80.8822
NPEPL1	64.8409
NPEPPS	76.9039
NPHP1	58.1955
NPHP3	57.6882
NPHP4	67.0256
NPL	72.7392
NPLOC4	78.5082
NPM1	56.0998
NPM2	68.0363
NPM3	78.6995
NPNT	53.319
NPPC	76.3134
NPR1	78.5027
NPRL2	78.9229
NPRL3	81.8484
NPTN	59.1796
NPTX1	74.2668
NPTXR	79.1031
NPW	79.4596
NQO1	80.5344
NQO2	76.134
NR1D1	79.7898
NR1D2	71.8569
NR1H2	74.9571
NR1H3	81.0174
NR1H4	45.3636
NR2C1	76.1754
NR2C2	72.5986
NR2C2AP	78.3713
NR2E1	70.4038
NR2F1	45.734
NR2F2	33.9639
NR2F6	80.9251
NR3C1	77.9328
NR3C2	40.4461
NR4A1	71.7335
NR4A2	70.5106
NR4A3	71.2287
NR5A1	77.4336
NR5A2	58.9336
NR6A1	78.6249
NRARP	79.4664
NRAS	55.1435
NRBF2	64.5252
NRBP1	74.7054
NRCAM	53.0985
NRDE2	57.8881
NREP	57.2839
NRF1	72.6401
NRG2	76.3947
NRG4	73.2438
NRGN	59.4596
NRIP1	41.675
NRIP2	57.4809
NRL	79.0441
NRM	77.3277
NRN1	65.299
NRP1	39.5916
NRP2	48.6214
NRROS	78.1617
NRSN2	77.1244
NRXN2	78.7446
NRXN3	51.278
NSA2	60.8818
NSD1	78.888
NSDHL	32.3418
NSFL1C	64.0424
NSL1	78.5833
NSMAF	58.8201
NSMCE1	79.8532
NSMCE2	64.127
NSMCE4A	46.6861
NSMF	77.5678
NSRP1	78.4694
NSUN2	59.254
NSUN3	29.9094
NSUN4	77.753
NSUN5	83.7973
NSUN6	32.2048
NT5C	80.8414
NT5C1A	79.6706
NT5C2	76.9568
NT5C3A	58.7025
NT5C3B	78.5751
NT5DC1	63.6932
NT5DC2	78.9352
NT5DC3	74.7021
NT5E	65.4642
NT5M	79.6577
NTAN1	72.9763
NTHL1	78.9935
NTMT1	71.1124
NTN1	78.5599
NTN3	77.5434
NTNG1	37.2553
NTPCR	42.9748
NTRK2	56.1954
NTRK3	41.0284
NUAK1	53.5612
NUAK2	68.6764
NUB1	71.0249
NUBP1	79.7931
NUBP2	75.4541
NUBPL	63.8303
NUCB1	77.5404
NUCB2	65.4738
NUCKS1	76.7694
NUDC	79.1844
NUDCD1	43.5475
NUDCD2	43.6894
NUDCD3	78.2163
NUDT1	77.6128
NUDT10	19.0582
NUDT12	43.4535
NUDT13	73.6414
NUDT14	79.6957
NUDT15	65.2232
NUDT16	49.9112
NUDT16L1	77.9658
NUDT17	75.2878
NUDT18	69.9325
NUDT19	61.6913
NUDT2	73.2153
NUDT21	68.6315
NUDT22	79.4263
NUDT3	78.0514
NUDT4	78.6404
NUDT5	81.3531
NUDT6	53.1105
NUDT7	32.8204
NUDT8	78.1968
NUDT9	61.1048
NUF2	34.3664
NUFIP1	72.0666
NUFIP2	81.3996
NUMA1	73.5551
NUMB	77.4203
NUMBL	76.8321
NUP107	78.7056
NUP133	72.927
NUP153	52.0217
NUP155	71.6525
NUP160	76.7488
NUP188	78.5393
NUP205	73.7375
NUP210	72.2469
NUP214	74.3786
NUP35	46.8408
NUP37	73.6695
NUP43	74.5047
NUP50	75.2939
NUP54	64.9057
NUP62	78.4484
NUP62CL	34.5257
NUP85	80.9775
NUP88	75.4362
NUP93	76.4721
NUP98	73.8058
NUPL2	78.1092
NUPR1	75.0294
NUS1	51.8389
NUSAP1	76.8996
NUTF2	80.7204
NVL	77.8047
NXF1	79.3833
NXF3	27.2998
NXN	68.4339
NXPE3	76.6827
NXPH3	79.2575
NXPH4	78.1158
NXT1	46.3027
NXT2	38.8261
OAF	64.2289
OARD1	59.8706
OAS1	76.7277
OAS2	78.258
OAS3	77.564
OASL	75.4774
OAT	71.4692
OAZ1	80.4255
OAZ2	78.415
OAZ3	69.8181
OBFC1	70.1916
OCEL1	80.6465
OCIAD1	74.3647
OCIAD2	73.7285
OCLN	79.2239
OCRL	45.6037
ODC1	69.9719
ODF2	78.8752
ODF2L	47.9873
ODF3B	81.1358
ODF3L1	78.6334
OFD1	57.5537
OGDH	78.3843
OGDHL	57.646
OGFOD1	68.6315
OGFOD2	80.688
OGFOD3	78.9896
OGFR	78.8503
OGFRL1	38.8619
OGG1	77.0876
OGT	45.7603
OIP5	76.8996
OLA1	70.9364
OLAH	68.422
OLFM2	75.6793
OLFM3	49.8957
OLIG1	78.621
OLIG2	76.9832
OLIG3	73.0247
OMA1	64.9407
ONECUT1	72.2857
ONECUT2	57.0267
ONECUT3	80.0306
OPA1	52.7513
OPA3	78.3497
OPALIN	78.373
OPHN1	23.8256
OPLAH	80.0909
OPN3	48.3626
OPRL1	76.6721
OPTN	65.27
OR2L13	38.3429
ORAI1	77.6675
ORAI2	77.4254
ORAI3	78.7757
ORAOV1	48.9422
ORC1	68.3104
ORC2	76.797
ORC3	77.8333
ORC4	45.6369
ORC5	45.6108
ORC6	74.6838
ORMDL1	62.3839
ORMDL2	78.992
ORMDL3	79.3769
OS9	77.7099
OSBP	71.2157
OSBP2	73.2814
OSBPL11	77.0868
OSBPL2	75.9981
OSBPL3	75.354
OSBPL5	62.0657
OSBPL6	59.3214
OSBPL7	78.9549
OSBPL8	47.518
OSBPL9	76.7039
OSCP1	78.1775
OSER1	66.8862
OSGEP	75.2946
OSGEPL1	61.5064
OSGIN1	60.6051
OSGIN2	67.112
OSM	74.6876
OSR1	38.8981
OSR2	73.7456
OST4	77.596
OSTC	37.7648
OSTF1	53.4099
OSTM1	68.3923
OTP	62.2635
OTUB1	77.4021
OTUB2	68.2026
OTUD1	40.7205
OTUD3	68.1897
OTUD4	66.9213
OTUD5	46.6338
OTUD6B	59.8345
OTUD7A	68.9346
OTUD7B	72.9925
OTX1	61.3447
OTX2	29.1565
OVCA2	78.1152
OVOL1	78.6065
OXA1L	79.1039
OXCT1	58.6236
OXER1	73.1538
OXLD1	79.0925
OXNAD1	73.7727
OXR1	31.8947
OXSM	52.7614
OXSR1	72.7597
OXTR	53.7043
P2RX1	78.7768
P2RX4	78.9015
P2RX5	81.3611
P2RX7	76.3296
P2RY1	57.1948
P2RY10	46.8882
P2RY11	78.2459
P2RY12	45.894
P2RY8	76.8325
P4HA1	73.6554
P4HA2	75.8001
P4HB	82.1837
P4HTM	76.2864
PA2G4	80.6148
PAAF1	81.3116
PABPC1	76.1491
PABPC1L	74.2455
PABPC4	80.791
PABPN1	71.4536
PACRGL	11.3431
PACS1	80.2548
PACS2	80.0907
PACSIN1	77.9231
PACSIN2	76.3812
PADI2	65.7407
PADI4	61.3502
PAF1	77.6603
PAFAH1B1	76.8992
PAFAH1B2	76.7866
PAFAH1B3	79.5606
PAFAH2	74.6878
PAG1	71.4945
PAGE4	31.5501
PAGE5	28.1998
PAGR1	80.8373
PAH	58.1844
PAICS	50.5513
PAIP1	72.2843
PAIP2	77.8916
PAIP2B	63.8867
PAK1	70.7425
PAK1IP1	70.4106
PAK2	77.8939
PAK4	76.064
PAK6	78.9769
PALB2	76.524
PALD1	75.2594
PALLD	43.8364
PALM	79.4926
PALM2	70.6093
PAM	51.3238
PAM16	79.8525
PAN2	77.4401
PAN3	69.2152
PANK1	71.5025
PANK2	77.7173
PANK3	69.1563
PANK4	75.6327
PANX1	44.4865
PAOX	65.6769
PAPD4	56.9813
PAPD5	79.4188
PAPLN	78.8783
PAPOLA	67.1396
PAPOLG	77.9287
PAPSS1	30.2076
PAQR3	74.0348
PAQR4	79.8869
PAQR6	75.9107
PAQR8	79.5222
PARD3	56.6207
PARD6A	78.1131
PARD6B	73.3613
PARD6G	45.2461
PARK2	18.1736
PARK7	66.8182
PARL	69.9489
PARM1	45.024
PARN	75.3423
PARP1	74.6314
PARP10	77.2722
PARP11	65.5351
PARP14	79.4429
PARP15	78.3426
PARP16	77.5378
PARP2	76.6583
PARP3	79.1261
PARP4	63.0238
PARP6	77.989
PARP8	53.8862
PARP9	78.4785
PARPBP	73.6695
PARS2	64.8614
PARVA	48.7773
PARVB	59.9514
PARVG	62.5882
PASK	73.035
PATL1	69.9231
PATL2	76.4958
PATZ1	77.7085
PAWR	47.5402
PAX1	36.739
PAX2	68.2181
PAX3	57.2063
PAX4	59.7052
PAX5	79.573
PAX6	51.996
PAX7	49.99095
PAX8	70.3578
PAX9	26.6594
PAXBP1	69.0698
PAXIP1	47.3184
PBDC1	28.4199
PBK	67.0079
PBLD	65.6056
PBRM1	76.6126
PBX1	11.4564
PBX2	74.7123
PBX3	77.6881
PBX4	77.1291
PBXIP1	79.875
PCBD1	63.2137
PCBD2	75.553
PCBP1	79.4526
PCBP2	81.8499
PCBP3	62.619
PCBP4	79.5312
PCCA	60.6063
PCCB	68.3105
PCDH1	64.0244
PCDH18	26.0871
PCDH8	46.0434
PCDH9	8.29507
PCDHB14	47.0743
PCDHB15	48.3636
PCDHB2	47.4415
PCDHGA10	55.7468
PCDHGA11	55.9245
PCDHGA12	56.1261
PCDHGA4	54.1973
PCDHGB1	54.02
PCDHGB2	54.3654
PCDHGB3	54.6763
PCDHGB7	55.8357
PCDHGC3	57.3193
PCED1A	70.0922
PCED1B	52.0722
PCF11	78.5117
PCGF1	78.8062
PCGF2	80.146
PCGF3	70.7622
PCGF5	67.625
PCGF6	81.23
PCID2	62.0892
PCIF1	77.6793
PCK2	79.109
PCM1	38.0305
PCMT1	74.393
PCMTD1	60.2516
PCMTD2	70.0443
PCNA	71.3877
PCNP	68.0948
PCNT	65.3447
PCOLCE2	65.0409
PCP4L1	78.6005
PCSK4	79.1187
PCSK5	32.8798
PCSK7	77.5854
PCTP	58.5566
PCYOX1	79.0359
PCYOX1L	64.5648
PCYT1A	81.1167
PCYT2	81.9881
PDAP1	73.8255
PDCD1	72.8826
PDCD10	39.5405
PDCD11	80.0233
PDCD1LG2	78.6137
PDCD2	40.7668
PDCD2L	74.6641
PDCD4	77.0236
PDCD5	58.4183
PDCD6	62.4024
PDCD6IP	67.9482
PDCD7	79.081
PDCL	70.8535
PDCL3	39.4959
PDDC1	79.0079
PDE10A	38.0352
PDE12	66.0132
PDE1A	33.8047
PDE1B	74.3513
PDE1C	48.2646
PDE2A	79.4649
PDE4A	75.4047
PDE4B	51.6917
PDE4D	69.5618
PDE4DIP	66.0651
PDE5A	37.3447
PDE6D	78.7992
PDE6G	78.8721
PDE7A	74.6057
PDE8A	76.6833
PDE9A	73.0325
PDF	77.4582
PDGFA	67.0264
PDGFD	33.4148
PDGFRB	72.5315
PDHA1	37.162
PDHB	70.7199
PDHX	80.5627
PDIA3	79.3243
PDIA4	76.6938
PDIA5	69.1385
PDIA6	66.311
PDIK1L	72.5643
PDK1	50.3637
PDK2	76.7461
PDK3	50.3878
PDK4	34.5872
PDLIM1	78.2625
PDLIM2	80.9262
PDLIM4	76.9852
PDLIM5	50.654
PDLIM7	79.1467
PDP1	61.7728
PDP2	77.3521
PDPK1	76.1756
PDPR	74.2396
PDRG1	75.2335
PDS5A	77.8292
PDS5B	71.8468
PDSS1	70.5149
PDSS2	64.4283
PDX1	65.9515
PDXDC1	71.6607
PDXK	79.6186
PDXP	77.9585
PDZD11	38.1119
PDZD2	47.6231
PDZD7	75.5408
PDZD8	42.3055
PDZK1	79.2447
PEA15	79.2807
PEAK1	70.8579
PEBP1	68.2173
PECR	77.0116
PEF1	76.8799
PEG10	41.2947
PEG3	38.0515
PELI1	77.2982
PELI3	77.6075
PELO	33.2074
PELP1	79.8115
PEMT	78.513
PEPD	50.0199
PER1	79.7089
PER2	71.7105
PERP	76.8092
PES1	74.1758
PET100	78.3376
PET117	62.611
PEX1	70.719
PEX10	71.9718
PEX11A	71.1232
PEX11B	77.2012
PEX11G	81.1733
PEX12	74.415
PEX13	81.5355
PEX14	73.014
PEX16	75.2379
PEX19	79.3779
PEX2	40.1965
PEX26	71.8497
PEX3	63.3292
PEX5	72.4415
PEX5L	54.8252
PEX6	79.324
PEX7	75.8447
PFAS	80.058
PFDN1	77.4948
PFDN2	78.8633
PFDN4	72.9326
PFDN5	79.7038
PFDN6	79.2428
PFKFB2	78.1484
PFKFB3	77.9964
PFKFB4	78.778
PFKL	78.5618
PFKM	72.6498
PFKP	48.1455
PFN1	78.9516
PFN2	67.0379
PFN4	77.6078
PGAM1	77.8961
PGAM5	68.6244
PGAP1	71.375
PGAP2	73.8058
PGAP3	81.3708
PGBD1	61.5813
PGBD2	71.8384
PGBD3	57.344
PGBD4	73.2474
PGD	76.1536
PGF	79.2496
PGGT1B	58.2243
PGK1	38.0666
PGLS	79.117
PGM1	41.5802
PGM2	74.3563
PGM2L1	66.1741
PGM3	41.9897
PGP	78.512
PGPEP1	77.725
PGR	31.6236
PGRMC1	48.5519
PGRMC2	62.3663
PGS1	79.2104
PHACTR1	58.8478
PHACTR2	63.3742
PHACTR3	43.3696
PHACTR4	80.8301
PHB	78.857
PHB2	77.672
PHC1	68.7106
PHC2	70.1544
PHC3	75.7371
PHEX	32.843
PHF1	79.1776
PHF10	44.2042
PHF11	68.4685
PHF12	79.9653
PHF13	77.3107
PHF14	44.1423
PHF19	77.5758
PHF2	58.8686
PHF20	77.8966
PHF20L1	41.5962
PHF21A	72.4141
PHF23	77.4734
PHF3	61.036
PHF5A	79.1839
PHF6	39.738
PHF7	80.7677
PHF8	44.7033
PHGDH	64.8151
PHIP	51.0678
PHKA2	37.3514
PHKB	53.1921
PHKG2	80.3343
PHLDA2	64.9398
PHLDA3	75.0591
PHLDB1	78.9476
PHLDB2	52.8043
PHLDB3	73.8206
PHLPP1	70.9479
PHOSPHO1	75.6969
PHOSPHO2	72.4369
PHOX2A	76.299
PHOX2B	43.5197
PHPT1	80.558
PHRF1	77.8569
PHTF1	73.0441
PHTF2	67.7619
PHYH	65.9621
PHYHD1	78.9714
PHYHIP	71.6197
PHYHIPL	39.7082
PHYKPL	65.2779
PI4K2A	76.6513
PI4K2B	60.9498
PI4KA	76.0833
PI4KB	79.0498
PIAS1	77.9975
PIAS2	50.3838
PIAS3	75.5581
PIAS4	80.1555
PIBF1	31.9591
PICALM	77.9768
PICK1	80.6012
PIF1	78.4541
PIFO	79.4745
PIGA	41.2946
PIGB	56.2292
PIGC	68.7728
PIGF	72.1591
PIGG	59.8887
PIGH	73.0199
PIGK	50.9626
PIGL	71.3738
PIGM	74.1909
PIGN	62.9722
PIGO	66.4481
PIGP	67.2175
PIGQ	78.3879
PIGR	77.2741
PIGS	80.4873
PIGT	66.5751
PIGU	78.2604
PIGV	77.9453
PIGW	73.0382
PIGX	77.7651
PIGZ	78.9862
PIH1D1	79.4553
PIH1D2	73.1002
PIK3AP1	76.5162
PIK3C2A	65.5858
PIK3C2B	73.2165
PIK3C3	45.7492
PIK3CA	71.6515
PIK3CB	65.1632
PIK3CD	76.9517
PIK3CG	59.238
PIK3IP1	76.8383
PIK3R1	60.8265
PIK3R2	77.5805
PIK3R3	78.7548
PIK3R4	73.6603
PIK3R5	77.3016
PIK3R6	76.0036
PIKFYVE	61.7085
PILRA	81.2539
PILRB	81.4196
PIM1	76.9688
PIM2	45.7984
PIM3	77.8052
PIN1	70.404
PIN4	44.0121
PINK1	69.1133
PIP4K2A	72.1199
PIP4K2B	80.3114
PIP4K2C	79.8826
PIP5K1A	80.0372
PIP5K1B	72.9904
PIP5K1C	75.9519
PIR	47.2012
PISD	76.1242
PITHD1	79.8477
PITPNA	78.474
PITPNB	47.16
PITPNC1	69.8692
PITPNM1	79.1598
PITPNM2	78.0167
PITRM1	48.6958
PITX1	71.7761
PITX2	42.6018
PITX3	79.3795
PJA1	27.3568
PJA2	57.3046
PKD2	48.2758
PKD2L2	77.7207
PKIA	43.4011
PKIB	30.5255
PKIG	75.7127
PKM	78.5846
PKMYT1	80.2985
PKN1	80.5096
PKN2	59.09
PKN3	78.2774
PKNOX1	77.3017
PKNOX2	57.8687
PKP2	37.9055
PKP4	42.1661
PLA1A	77.6541
PLA2G12A	63.8274
PLA2G15	76.2755
PLA2G16	74.6681
PLA2G2D	62.2474
PLA2G2F	61.9873
PLA2G4B	77.7479
PLA2G4C	71.9457
PLA2G6	80.531
PLAA	51.3401
PLAC8	79.5008
PLAG1	70.0042
PLAGL1	73.5024
PLAGL2	78.8317
PLAT	78.8642
PLAU	77.78
PLAUR	74.1439
PLB1	65.5059
PLBD2	77.626
PLCB1	44.3988
PLCB2	79.3154
PLCB3	79.3459
PLCD1	69.0761
PLCD3	78.5323
PLCD4	78.9415
PLCG1	79.7929
PLCG2	79.8691
PLCH1	61.0196
PLCL1	66.5473
PLCL2	76.3236
PLCXD2	50.1847
PLD1	75.0287
PLD2	79.0718
PLD3	80.0718
PLD4	78.9648
PLD6	81.5045
PLEC	77.1397
PLEK	79.5268
PLEK2	70.3318
PLEKHA1	43.5641
PLEKHA2	77.2723
PLEKHA3	69.7405
PLEKHA5	26.6243
PLEKHA7	67.6529
PLEKHA8	70.6284
PLEKHB1	76.3794
PLEKHB2	61.6014
PLEKHF1	73.7992
PLEKHF2	79.4457
PLEKHG1	61.2945
PLEKHG2	77.9551
PLEKHG3	71.2039
PLEKHG4	78.8034
PLEKHG5	78.8422
PLEKHG6	79.203
PLEKHH1	72.8098
PLEKHH3	78.9905
PLEKHJ1	80.7869
PLEKHM1	79.308
PLEKHM2	78.6882
PLEKHM3	65.8706
PLEKHN1	77.1309
PLEKHO1	74.4829
PLEKHO2	78.1112
PLGRKT	78.7982
PLIN2	73.8301
PLIN3	80.4287
PLIN5	76.6702
PLK1	77.2502
PLK2	23.4904
PLK3	79.1779
PLK4	68.4996
PLLP	79.1059
PLOD1	79.4493
PLOD2	17.455
PLOD3	67.4474
PLP1	38.3074
PLP2	40.865
PLRG1	34.3021
PLS1	58.1186
PLS3	32.7538
PLSCR1	30.7477
PLTP	77.4321
PLXDC1	77.9026
PLXDC2	12.9976
PLXNA2	51.1199
PLXNA3	49.0855
PLXNA4	43.7323
PLXNB1	78.8547
PLXNB2	77.4178
PLXNB3	51.7028
PLXNC1	75.3986
PLXND1	71.4816
PMAIP1	78.7995
PMEL	78.0485
PMEPA1	69.3386
PMF1	76.4425
PMF1-BGLAP	76.4425
PML	73.9811
PMM1	79.5093
PMM2	72.6042
PMP2	57.7853
PMPCA	76.5024
PMPCB	66.3711
PMS1	62.3839
PMS2	72.3632
PMVK	79.8408
PNCK	46.6005
PNISR	57.2393
PNKD	75.6303
PNKP	79.4314
PNMA1	80.3923
PNMA3	38.2394
PNMAL1	74.639
PNN	74.6003
PNO1	77.4511
PNOC	77.2596
PNP	75.1129
PNPLA3	61.2238
PNPLA4	23.3568
PNPLA6	80.5887
PNPLA7	75.9741
PNPLA8	50.4357
PNPO	79.1924
PNPT1	61.5964
PNRC1	71.8927
PNRC2	76.4079
POC1A	81.7893
POC1B	62.8881
POC1B-GALNT4	62.8881
POC5	66.1317
PODNL1	80.671
PODXL	61.3023
POF1B	17.311
POFUT1	78.8317
POFUT2	67.865
POGK	53.5137
POGLUT1	80.0617
POGZ	77.3197
POLA1	40.0428
POLA2	78.9503
POLB	78.4298
POLD1	75.0226
POLD2	77.1705
POLD3	64.329
POLD4	78.1263
POLDIP2	76.6197
POLDIP3	78.5164
POLE	69.9479
POLE2	78.9948
POLE3	75.1362
POLE4	71.7234
POLG	69.1489
POLG2	77.4474
POLH	79.6671
POLI	74.3859
POLK	61.3036
POLL	74.5351
POLM	78.2549
POLN	72.3057
POLQ	74.2555
POLR1A	74.3787
POLR1B	78.3316
POLR1C	79.6918
POLR1D	55.6889
POLR1E	79.0473
POLR2A	79.9057
POLR2B	62.7394
POLR2C	77.3973
POLR2D	77.1692
POLR2E	78.1763
POLR2F	80.5821
POLR2G	79.3744
POLR2H	71.0133
POLR2I	77.8462
POLR2J	79.3488
POLR2J2	79.924
POLR2K	80.9128
POLR2L	78.3053
POLR3A	63.5422
POLR3B	58.6918
POLR3C	75.173
POLR3D	71.8481
POLR3E	72.9324
POLR3F	66.9853
POLR3G	58.4274
POLR3GL	77.265
POLR3H	79.4548
POLR3K	69.4529
POLRMT	79.3561
POM121	79.6606
POM121C	79.4053
POMC	80.6032
POMGNT1	79.0124
POMGNT2	50.5822
